REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2023/03/01 07:55:00,1334.38,69.30,TRADE
SA1,2023/03/01 08:00:00,1301.06,69.50,TRADE
SA1,2023/03/01 08:05:00,1294.07,24.39,TRADE
SA1,2023/03/01 08:10:00,1291.3,23.76,TRADE
SA1,2023/03/01 08:15:00,1270.17,4.68,TRADE
SA1,2023/03/01 08:20:00,1255.44,3.62,TRADE
SA1,2023/03/01 08:25:00,1249.49,4.54,TRADE
SA1,2023/03/01 08:30:00,1213.24,3.19,TRADE
SA1,2023/03/01 08:35:00,1188.78,18.17,TRADE
SA1,2023/03/01 08:40:00,1207.1,2.62,TRADE
SA1,2023/03/01 08:45:00,1161.8,3.35,TRADE
SA1,2023/03/01 08:50:00,1152.72,7.96,TRADE
SA1,2023/03/01 08:55:00,1109.08,5.41,TRADE
SA1,2023/03/01 09:00:00,1091.01,-33.44,TRADE
SA1,2023/03/01 09:05:00,1090.58,-3.30,TRADE
SA1,2023/03/01 09:10:00,1083.12,4.33,TRADE
SA1,2023/03/01 09:15:00,1085.98,-44.55,TRADE
SA1,2023/03/01 09:20:00,1121.53,-39.66,TRADE
SA1,2023/03/01 09:25:00,1120.88,-34.65,TRADE
SA1,2023/03/01 09:30:00,1073.22,-39.46,TRADE
SA1,2023/03/01 09:35:00,1091.93,-35.07,TRADE
SA1,2023/03/01 09:40:00,1039.56,-39.69,TRADE
SA1,2023/03/01 09:45:00,1051.52,-33.49,TRADE
SA1,2023/03/01 09:50:00,1061.39,-38.96,TRADE
SA1,2023/03/01 09:55:00,1056.38,-34.27,TRADE
SA1,2023/03/01 10:00:00,1055.89,-39.25,TRADE
SA1,2023/03/01 10:05:00,1040.86,-33.10,TRADE
SA1,2023/03/01 10:10:00,1025.26,-30.63,TRADE
SA1,2023/03/01 10:15:00,1017.51,2.69,TRADE
SA1,2023/03/01 10:20:00,989.42,-25.54,TRADE
SA1,2023/03/01 10:25:00,1000.5,-30.63,TRADE
SA1,2023/03/01 10:30:00,1012.24,-28.36,TRADE
SA1,2023/03/01 10:35:00,1024.27,-11.01,TRADE
SA1,2023/03/01 10:40:00,1000.61,-8,TRADE
SA1,2023/03/01 10:45:00,1036.94,-8.17,TRADE
SA1,2023/03/01 10:50:00,983.33,-32.14,TRADE
SA1,2023/03/01 10:55:00,956.95,-42.01,TRADE
SA1,2023/03/01 11:00:00,963.53,-32.15,TRADE
SA1,2023/03/01 11:05:00,955.17,-32.54,TRADE
SA1,2023/03/01 11:10:00,954.65,-12.20,TRADE
SA1,2023/03/01 11:15:00,949.27,-4.62,TRADE
SA1,2023/03/01 11:20:00,998.78,-3.21,TRADE
SA1,2023/03/01 11:25:00,967.74,-32.93,TRADE
SA1,2023/03/01 11:30:00,948.61,-17.32,TRADE
SA1,2023/03/01 11:35:00,961.63,-17.43,TRADE
SA1,2023/03/01 11:40:00,956.05,-17.43,TRADE
SA1,2023/03/01 11:45:00,939.76,-14.61,TRADE
SA1,2023/03/01 11:50:00,936.67,-33.53,TRADE
SA1,2023/03/01 11:55:00,935.65,-33.14,TRADE
SA1,2023/03/01 12:00:00,932.75,-33.56,TRADE
SA1,2023/03/01 12:05:00,905.94,-32.95,TRADE
SA1,2023/03/01 12:10:00,904.1,-31.60,TRADE
SA1,2023/03/01 12:15:00,877.17,-25.60,TRADE
SA1,2023/03/01 12:20:00,885.93,-38.38,TRADE
SA1,2023/03/01 12:25:00,906.6,-32.75,TRADE
SA1,2023/03/01 12:30:00,895.2,-37.72,TRADE
SA1,2023/03/01 12:35:00,861.39,-31.99,TRADE
SA1,2023/03/01 12:40:00,841.11,-42.01,TRADE
SA1,2023/03/01 12:45:00,849.53,-46.80,TRADE
SA1,2023/03/01 12:50:00,863.87,-42.01,TRADE
SA1,2023/03/01 12:55:00,844.74,-35.85,TRADE
SA1,2023/03/01 13:00:00,834.34,-42.01,TRADE
SA1,2023/03/01 13:05:00,831.46,-32.20,TRADE
SA1,2023/03/01 13:10:00,836.23,-29.60,TRADE
SA1,2023/03/01 13:15:00,792.2,-32.39,TRADE
SA1,2023/03/01 13:20:00,783.82,-46.24,TRADE
SA1,2023/03/01 13:25:00,792.23,-42.01,TRADE
SA1,2023/03/01 13:30:00,799.65,-42.01,TRADE
SA1,2023/03/01 13:35:00,795.11,-42.01,TRADE
SA1,2023/03/01 13:40:00,773.61,-46.24,TRADE
SA1,2023/03/01 13:45:00,777.72,-42.01,TRADE
SA1,2023/03/01 13:50:00,778.76,-46.90,TRADE
SA1,2023/03/01 13:55:00,780.82,-46.80,TRADE
SA1,2023/03/01 14:00:00,779.66,-46.90,TRADE
SA1,2023/03/01 14:05:00,767.6,-46.90,TRADE
SA1,2023/03/01 14:10:00,755.3,-46.80,TRADE
SA1,2023/03/01 14:15:00,726.21,-46.90,TRADE
SA1,2023/03/01 14:20:00,738.35,-46.90,TRADE
SA1,2023/03/01 14:25:00,740.39,-46.80,TRADE
SA1,2023/03/01 14:30:00,759.84,-46.80,TRADE
SA1,2023/03/01 14:35:00,763.11,-46.70,TRADE
SA1,2023/03/01 14:40:00,757.11,-34.55,TRADE
SA1,2023/03/01 14:45:00,707.83,-43.67,TRADE
SA1,2023/03/01 14:50:00,746.64,-42.38,TRADE
SA1,2023/03/01 14:55:00,764.59,-37.74,TRADE
SA1,2023/03/01 15:00:00,736.61,-37.73,TRADE
SA1,2023/03/01 15:05:00,714.37,-46.24,TRADE
SA1,2023/03/01 15:10:00,710.51,-46.24,TRADE
SA1,2023/03/01 15:15:00,734.97,-46.24,TRADE
SA1,2023/03/01 15:20:00,753.06,-46.24,TRADE
SA1,2023/03/01 15:25:00,750.17,-46.24,TRADE
SA1,2023/03/01 15:30:00,753.86,-46.90,TRADE
SA1,2023/03/01 15:35:00,745.93,-46.24,TRADE
SA1,2023/03/01 15:40:00,756.79,-46.24,TRADE
SA1,2023/03/01 15:45:00,758.13,-46.24,TRADE
SA1,2023/03/01 15:50:00,778.62,-45.90,TRADE
SA1,2023/03/01 15:55:00,798.45,-32.37,TRADE
SA1,2023/03/01 16:00:00,815.62,-32.36,TRADE
SA1,2023/03/01 16:05:00,791.75,-46.80,TRADE
SA1,2023/03/01 16:10:00,830.83,-46.24,TRADE
SA1,2023/03/01 16:15:00,833.84,-46.70,TRADE
SA1,2023/03/01 16:20:00,847.84,-45.90,TRADE
SA1,2023/03/01 16:25:00,870.3,-42.01,TRADE
SA1,2023/03/01 16:30:00,871.62,-32.52,TRADE
SA1,2023/03/01 16:35:00,858.51,-9.83,TRADE
SA1,2023/03/01 16:40:00,867.55,-46.24,TRADE
SA1,2023/03/01 16:45:00,903.47,-10.03,TRADE
SA1,2023/03/01 16:50:00,935.67,7.78,TRADE
SA1,2023/03/01 16:55:00,966.2,11.64,TRADE
SA1,2023/03/01 17:00:00,980.64,22.34,TRADE
SA1,2023/03/01 17:05:00,1004.13,16.24,TRADE
SA1,2023/03/01 17:10:00,1015.91,14.78,TRADE
SA1,2023/03/01 17:15:00,1063.6,23.27,TRADE
SA1,2023/03/01 17:20:00,1064.09,30.50,TRADE
SA1,2023/03/01 17:25:00,1084.9,23,TRADE
SA1,2023/03/01 17:30:00,1116.47,26.56,TRADE
SA1,2023/03/01 17:35:00,1156.23,6.72,TRADE
SA1,2023/03/01 17:40:00,1156.3,8.52,TRADE
SA1,2023/03/01 17:45:00,1186.47,31.80,TRADE
SA1,2023/03/01 17:50:00,1199.48,31.75,TRADE
SA1,2023/03/01 17:55:00,1235.03,126.97,TRADE
SA1,2023/03/01 18:00:00,1263.95,132.51,TRADE
SA1,2023/03/01 18:05:00,1301.07,119.96,TRADE
SA1,2023/03/01 18:10:00,1333.12,119.43,TRADE
SA1,2023/03/01 18:15:00,1360.48,120.39,TRADE
SA1,2023/03/01 18:20:00,1372.91,120.73,TRADE
SA1,2023/03/01 18:25:00,1412.71,138.92,TRADE
SA1,2023/03/01 18:30:00,1429.26,140.07,TRADE
SA1,2023/03/01 18:35:00,1455.28,141.61,TRADE
SA1,2023/03/01 18:40:00,1465.45,148.35,TRADE
SA1,2023/03/01 18:45:00,1465.49,120.31,TRADE
SA1,2023/03/01 18:50:00,1484.07,122.19,TRADE
SA1,2023/03/01 18:55:00,1502.07,120.10,TRADE
SA1,2023/03/01 19:00:00,1526.38,118.08,TRADE
SA1,2023/03/01 19:05:00,1529.64,89.11,TRADE
SA1,2023/03/01 19:10:00,1546.57,110.44,TRADE
SA1,2023/03/01 19:15:00,1547.42,113.79,TRADE
SA1,2023/03/01 19:20:00,1557.15,113.52,TRADE
SA1,2023/03/01 19:25:00,1553.84,114.07,TRADE
SA1,2023/03/01 19:30:00,1554.32,111.74,TRADE
SA1,2023/03/01 19:35:00,1559.94,117.53,TRADE
SA1,2023/03/01 19:40:00,1550.91,111.80,TRADE
SA1,2023/03/01 19:45:00,1563.92,110.44,TRADE
SA1,2023/03/01 19:50:00,1566.67,112.08,TRADE
SA1,2023/03/01 19:55:00,1579.41,112.40,TRADE
SA1,2023/03/01 20:00:00,1580.51,110.44,TRADE
SA1,2023/03/01 20:05:00,1554.9,113.02,TRADE
SA1,2023/03/01 20:10:00,1548.89,111.32,TRADE
SA1,2023/03/01 20:15:00,1537.85,110.44,TRADE
SA1,2023/03/01 20:20:00,1552.78,109.32,TRADE
SA1,2023/03/01 20:25:00,1536.68,101.64,TRADE
SA1,2023/03/01 20:30:00,1524.6,99.64,TRADE
SA1,2023/03/01 20:35:00,1522.32,107.95,TRADE
SA1,2023/03/01 20:40:00,1526.08,100.61,TRADE
SA1,2023/03/01 20:45:00,1508.01,100.93,TRADE
SA1,2023/03/01 20:50:00,1519.11,93.17,TRADE
SA1,2023/03/01 20:55:00,1498.42,85.44,TRADE
SA1,2023/03/01 21:00:00,1482.56,81.92,TRADE
SA1,2023/03/01 21:05:00,1479.29,97.03,TRADE
SA1,2023/03/01 21:10:00,1463.02,87.16,TRADE
SA1,2023/03/01 21:15:00,1471.66,84.38,TRADE
SA1,2023/03/01 21:20:00,1456.87,88.40,TRADE
SA1,2023/03/01 21:25:00,1448.6,83.30,TRADE
SA1,2023/03/01 21:30:00,1439.64,81.11,TRADE
SA1,2023/03/01 21:35:00,1425.05,85.44,TRADE
SA1,2023/03/01 21:40:00,1437.77,86.60,TRADE
SA1,2023/03/01 21:45:00,1437.79,93.81,TRADE
SA1,2023/03/01 21:50:00,1443.8,82.85,TRADE
SA1,2023/03/01 21:55:00,1422.69,80.66,TRADE
SA1,2023/03/01 22:00:00,1413.9,79.57,TRADE
SA1,2023/03/01 22:05:00,1403.53,99.53,TRADE
SA1,2023/03/01 22:10:00,1410.83,105.61,TRADE
SA1,2023/03/01 22:15:00,1394.78,94.73,TRADE
SA1,2023/03/01 22:20:00,1360.31,82.67,TRADE
SA1,2023/03/01 22:25:00,1374.99,85.04,TRADE
SA1,2023/03/01 22:30:00,1384.54,96.53,TRADE
SA1,2023/03/01 22:35:00,1386.33,94.28,TRADE
SA1,2023/03/01 22:40:00,1384.18,94.77,TRADE
SA1,2023/03/01 22:45:00,1354.1,93.62,TRADE
SA1,2023/03/01 22:50:00,1344.43,85.33,TRADE
SA1,2023/03/01 22:55:00,1331.2,88.57,TRADE
SA1,2023/03/01 23:00:00,1316.91,81.45,TRADE
SA1,2023/03/01 23:05:00,1340.01,96.68,TRADE
SA1,2023/03/01 23:10:00,1354.38,92.36,TRADE
SA1,2023/03/01 23:15:00,1347.76,108.04,TRADE
SA1,2023/03/01 23:20:00,1330.1,95.76,TRADE
SA1,2023/03/01 23:25:00,1333.5,85.21,TRADE
SA1,2023/03/01 23:30:00,1378.07,89.35,TRADE
SA1,2023/03/01 23:35:00,1409.91,89.47,TRADE
SA1,2023/03/01 23:40:00,1432.59,91.91,TRADE
SA1,2023/03/01 23:45:00,1423.46,91.13,TRADE
SA1,2023/03/01 23:50:00,1426.45,92.91,TRADE
SA1,2023/03/01 23:55:00,1411.4,91.91,TRADE
SA1,2023/03/02 00:00:00,1406.07,96.54,TRADE
SA1,2023/03/02 00:05:00,1411.64,96.62,TRADE
SA1,2023/03/02 00:10:00,1418.89,110.44,TRADE
SA1,2023/03/02 00:15:00,1423.13,110.57,TRADE
SA1,2023/03/02 00:20:00,1435.35,111.73,TRADE
SA1,2023/03/02 00:25:00,1436.47,110.13,TRADE
SA1,2023/03/02 00:30:00,1444.93,110.44,TRADE
SA1,2023/03/02 00:35:00,1427.47,101.44,TRADE
SA1,2023/03/02 00:40:00,1427.9,104.09,TRADE
SA1,2023/03/02 00:45:00,1419.98,101.96,TRADE
SA1,2023/03/02 00:50:00,1414.05,95.77,TRADE
SA1,2023/03/02 00:55:00,1411.24,99.80,TRADE
SA1,2023/03/02 01:00:00,1414.55,97.52,TRADE
SA1,2023/03/02 01:05:00,1400.14,95.59,TRADE
SA1,2023/03/02 01:10:00,1386.31,100.50,TRADE
SA1,2023/03/02 01:15:00,1383.27,96.60,TRADE
SA1,2023/03/02 01:20:00,1367.81,94.69,TRADE
SA1,2023/03/02 01:25:00,1330.97,95.68,TRADE
SA1,2023/03/02 01:30:00,1326.65,86.24,TRADE
SA1,2023/03/02 01:35:00,1321.85,98.54,TRADE
SA1,2023/03/02 01:40:00,1325.64,110.44,TRADE
SA1,2023/03/02 01:45:00,1302.96,109.82,TRADE
SA1,2023/03/02 01:50:00,1300.7,97.54,TRADE
SA1,2023/03/02 01:55:00,1291.64,95.99,TRADE
SA1,2023/03/02 02:00:00,1284.11,95.09,TRADE
SA1,2023/03/02 02:05:00,1303.07,97.25,TRADE
SA1,2023/03/02 02:10:00,1282.71,110.44,TRADE
SA1,2023/03/02 02:15:00,1290.3,97.24,TRADE
SA1,2023/03/02 02:20:00,1257.25,93.49,TRADE
SA1,2023/03/02 02:25:00,1251.51,93.16,TRADE
SA1,2023/03/02 02:30:00,1228.53,93.73,TRADE
SA1,2023/03/02 02:35:00,1234.48,97.83,TRADE
SA1,2023/03/02 02:40:00,1241.71,96.12,TRADE
SA1,2023/03/02 02:45:00,1242.06,98.76,TRADE
SA1,2023/03/02 02:50:00,1232.74,98.89,TRADE
SA1,2023/03/02 02:55:00,1242.23,100.37,TRADE
SA1,2023/03/02 03:00:00,1226.19,96.88,TRADE
SA1,2023/03/02 03:05:00,1220.21,97.33,TRADE
SA1,2023/03/02 03:10:00,1222.86,110.44,TRADE
SA1,2023/03/02 03:15:00,1214.02,100.07,TRADE
SA1,2023/03/02 03:20:00,1211.33,101.68,TRADE
SA1,2023/03/02 03:25:00,1207.68,100.96,TRADE
SA1,2023/03/02 03:30:00,1220.43,110.44,TRADE
SA1,2023/03/02 03:35:00,1207,97.35,TRADE
SA1,2023/03/02 03:40:00,1203.97,98.13,TRADE
SA1,2023/03/02 03:45:00,1200.43,101.86,TRADE
SA1,2023/03/02 03:50:00,1209.38,110.44,TRADE
SA1,2023/03/02 03:55:00,1203.71,110.44,TRADE
SA1,2023/03/02 04:00:00,1219.94,119,TRADE
SA1,2023/03/02 04:05:00,1197.31,88.32,TRADE
SA1,2023/03/02 04:10:00,1211.21,99.62,TRADE
SA1,2023/03/02 04:15:00,1221.92,97.68,TRADE
SA1,2023/03/02 04:20:00,1215.96,98.66,TRADE
SA1,2023/03/02 04:25:00,1223.8,106.38,TRADE
SA1,2023/03/02 04:30:00,1227.09,110.44,TRADE
SA1,2023/03/02 04:35:00,1238.33,105.26,TRADE
SA1,2023/03/02 04:40:00,1237.91,127.53,TRADE
SA1,2023/03/02 04:45:00,1241.32,141.71,TRADE
SA1,2023/03/02 04:50:00,1241.96,142.42,TRADE
SA1,2023/03/02 04:55:00,1251.48,118.83,TRADE
SA1,2023/03/02 05:00:00,1244.69,120.47,TRADE
SA1,2023/03/02 05:05:00,1252.25,110.51,TRADE
SA1,2023/03/02 05:10:00,1280.44,149.44,TRADE
SA1,2023/03/02 05:15:00,1266.08,149.44,TRADE
SA1,2023/03/02 05:20:00,1262.86,170.26,TRADE
SA1,2023/03/02 05:25:00,1282.95,147.39,TRADE
SA1,2023/03/02 05:30:00,1280.72,145.20,TRADE
SA1,2023/03/02 05:35:00,1286.86,111.80,TRADE
SA1,2023/03/02 05:40:00,1346.21,132.93,TRADE
SA1,2023/03/02 05:45:00,1338.24,133.52,TRADE
SA1,2023/03/02 05:50:00,1351.36,133.17,TRADE
SA1,2023/03/02 05:55:00,1363.69,137.60,TRADE
SA1,2023/03/02 06:00:00,1371.85,148.72,TRADE
SA1,2023/03/02 06:05:00,1404.01,161.71,TRADE
SA1,2023/03/02 06:10:00,1425.54,175.94,TRADE
SA1,2023/03/02 06:15:00,1428.99,254.59,TRADE
SA1,2023/03/02 06:20:00,1438.15,193.28,TRADE
SA1,2023/03/02 06:25:00,1483.64,243.52,TRADE
SA1,2023/03/02 06:30:00,1464.48,176.78,TRADE
SA1,2023/03/02 06:35:00,1466.28,173.05,TRADE
SA1,2023/03/02 06:40:00,1482,149.44,TRADE
SA1,2023/03/02 06:45:00,1481.31,147.06,TRADE
SA1,2023/03/02 06:50:00,1497.16,149.44,TRADE
SA1,2023/03/02 06:55:00,1511.53,124.72,TRADE
SA1,2023/03/02 07:00:00,1498.54,109.92,TRADE
SA1,2023/03/02 07:05:00,1513.58,129.75,TRADE
SA1,2023/03/02 07:10:00,1505.24,136.10,TRADE
SA1,2023/03/02 07:15:00,1491.35,101.47,TRADE
SA1,2023/03/02 07:20:00,1493,92.09,TRADE
SA1,2023/03/02 07:25:00,1491.42,132.27,TRADE
SA1,2023/03/02 07:30:00,1465.66,92.54,TRADE
SA1,2023/03/02 07:35:00,1444.73,98.16,TRADE
SA1,2023/03/02 07:40:00,1448.91,109.76,TRADE
SA1,2023/03/02 07:45:00,1449.22,90.31,TRADE
SA1,2023/03/02 07:50:00,1404.1,88.95,TRADE
SA1,2023/03/02 07:55:00,1407.65,88.75,TRADE
SA1,2023/03/02 08:00:00,1382.31,87.59,TRADE
SA1,2023/03/02 08:05:00,1350.51,110.27,TRADE
SA1,2023/03/02 08:10:00,1316.73,94.40,TRADE
SA1,2023/03/02 08:15:00,1310.25,93.05,TRADE
SA1,2023/03/02 08:20:00,1306.29,93.01,TRADE
SA1,2023/03/02 08:25:00,1281.1,86.74,TRADE
SA1,2023/03/02 08:30:00,1278.51,86.28,TRADE
SA1,2023/03/02 08:35:00,1273.49,101.14,TRADE
SA1,2023/03/02 08:40:00,1261.08,100.73,TRADE
SA1,2023/03/02 08:45:00,1241,102.52,TRADE
SA1,2023/03/02 08:50:00,1195.49,99.52,TRADE
SA1,2023/03/02 08:55:00,1172,101.20,TRADE
SA1,2023/03/02 09:00:00,1155.42,94.54,TRADE
SA1,2023/03/02 09:05:00,1145.82,102.24,TRADE
SA1,2023/03/02 09:10:00,1115.68,85.15,TRADE
SA1,2023/03/02 09:15:00,1104.67,31.78,TRADE
SA1,2023/03/02 09:20:00,1089.67,81.09,TRADE
SA1,2023/03/02 09:25:00,1078.94,82.06,TRADE
SA1,2023/03/02 09:30:00,1044.45,20.93,TRADE
SA1,2023/03/02 09:35:00,1030.89,19.73,TRADE
SA1,2023/03/02 09:40:00,1006.31,20.66,TRADE
SA1,2023/03/02 09:45:00,962.49,78.63,TRADE
SA1,2023/03/02 09:50:00,994.42,80.51,TRADE
SA1,2023/03/02 09:55:00,963.86,21.27,TRADE
SA1,2023/03/02 10:00:00,984.71,21.38,TRADE
SA1,2023/03/02 10:05:00,964.43,21,TRADE
SA1,2023/03/02 10:10:00,947.5,21.04,TRADE
SA1,2023/03/02 10:15:00,957.38,20.66,TRADE
SA1,2023/03/02 10:20:00,947.29,20.59,TRADE
SA1,2023/03/02 10:25:00,941.27,9.63,TRADE
SA1,2023/03/02 10:30:00,926.7,-23,TRADE
SA1,2023/03/02 10:35:00,916.51,20.66,TRADE
SA1,2023/03/02 10:40:00,911.54,9.29,TRADE
SA1,2023/03/02 10:45:00,915.43,19.86,TRADE
SA1,2023/03/02 10:50:00,913.27,19.47,TRADE
SA1,2023/03/02 10:55:00,890.64,9.21,TRADE
SA1,2023/03/02 11:00:00,882.74,38.98,TRADE
SA1,2023/03/02 11:05:00,892.45,19.44,TRADE
SA1,2023/03/02 11:10:00,888.1,-38.67,TRADE
SA1,2023/03/02 11:15:00,889.55,20.66,TRADE
SA1,2023/03/02 11:20:00,872.72,-0.23,TRADE
SA1,2023/03/02 11:25:00,832.59,-37.23,TRADE
SA1,2023/03/02 11:30:00,813.62,-5.94,TRADE
SA1,2023/03/02 11:35:00,802.92,-13.47,TRADE
SA1,2023/03/02 11:40:00,789.8,-35.85,TRADE
SA1,2023/03/02 11:45:00,795.34,-14.95,TRADE
SA1,2023/03/02 11:50:00,781.69,10.57,TRADE
SA1,2023/03/02 11:55:00,739.73,8.97,TRADE
SA1,2023/03/02 12:00:00,736.05,17.47,TRADE
SA1,2023/03/02 12:05:00,727.88,-37.45,TRADE
SA1,2023/03/02 12:10:00,738.55,0,TRADE
SA1,2023/03/02 12:15:00,738.83,8.92,TRADE
SA1,2023/03/02 12:20:00,735.57,-1.40,TRADE
SA1,2023/03/02 12:25:00,723.84,12.42,TRADE
SA1,2023/03/02 12:30:00,728.18,8.82,TRADE
SA1,2023/03/02 12:35:00,732.12,8.87,TRADE
SA1,2023/03/02 12:40:00,739.61,2.31,TRADE
SA1,2023/03/02 12:45:00,733.04,8.58,TRADE
SA1,2023/03/02 12:50:00,745.91,-37.87,TRADE
SA1,2023/03/02 12:55:00,727.69,2.39,TRADE
SA1,2023/03/02 13:00:00,722.86,-43.63,TRADE
SA1,2023/03/02 13:05:00,776.97,20.29,TRADE
SA1,2023/03/02 13:10:00,785.94,-16.79,TRADE
SA1,2023/03/02 13:15:00,761.97,-19.82,TRADE
SA1,2023/03/02 13:20:00,780.34,-44.10,TRADE
SA1,2023/03/02 13:25:00,820.88,13.91,TRADE
SA1,2023/03/02 13:30:00,777.75,-41.29,TRADE
